report_date,event_datetime_z,event_date,event_time_z,city,state,airport_code,facility,aircraft_primary,aircraft_primary_model,n_numbers,phase,event_type,pob,injuries,damage,form_8020_9,group_id,group_size,context_parens,sources_json,media_json,aircraft_image_url,aircraft_image_type,raw_narrative,callsign_primary,aircraft_type_designator,sources_found,media_found,sources_checked_on,media_checked_on,ntsb_case_id,ntsb_pdf_url,aircraft_image_actual_url,aircraft_image_generic_url,aircraft_image_verified
9/3/2025,2025-09-02T20:00:00Z,9/2/2025,2000Z,PORTLAND,OR,PDX,,N820MS,GLF5,N820MS,Ground/Taxi,Nose gear collapse,4,,Unknown,Yes,20.0,1.0,PDX,[],[],https://www.google.com/search?tbm=isch&q=N820MS+aircraft,actual_search,"PORTLAND, OR, (PDX), N820MS, GLF5. N820MS was still on the ramp preparing to taxi for departure and the nose gear collapsed. FAA Form 8020-9 was received. POB: 4, Injuries: None, Damage: Unknown. 9/2/2025 2000Z.",GLF5,GLF5,0.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N820MS+aircraft,https://www.google.com/search?tbm=isch&q=GLF5+aircraft,No
9/3/2025,2025-09-02T20:50:00Z,9/2/2025,2050Z,HAILEY,ID,SUN,,N282SY,E75L,N282SY,Landing/Approach,Bird strike,Unknown,,Unknown,Yes,21.0,1.0,SUN,[],[],https://www.google.com/search?tbm=isch&q=N282SY+aircraft,actual_search,"HAILEY, ID, (SUN), (SKW3905), N282SY, E75L. SKW3905 reported a possible bird strike during landing. The post flight inspection revealed damage to the right wing. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 9/2/2025 2050Z. ",(SKW3905),E75L,0.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N282SY+aircraft,https://www.google.com/search?tbm=isch&q=E75L+aircraft,No
9/3/2025,2025-08-31T22:00:00Z,8/31/2025,2200Z,"SUTTON, COAL CREEK",AK,,ENA FSS,N5267X,E75L,N5267X,Landing/Approach,Bird strike,2,,Substantial,Yes,,,ENA FSS,"[{""title"": ""Aviation Safety Network entry for N5267X (Citabria forced landing)"", ""url"": ""https://aviation-safety.net/wikibase/542453"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-08-31""}]","[{""title"": ""NTSB Aviation Investigation Notification (ANC25LA100) – N5267X"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200961/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-08-31""}, {""title"": ""FAA Aircraft Registry entry for N5267X"", ""url"": ""https://registry.faa.gov/AircraftInquiry/Search/NNumberResult?nNumberTxt=N5267X"", ""publisher"": ""FAA Registry""}]",https://www.google.com/search?tbm=isch&q=N5267X+aircraft,actual_search,"SUTTON, COAL CREEK, AK, (ENA FSS), N5267X, CHAMPION 7GCBC. N5267X encountered a downdraft that caused a forced landing on a mountain. Update: The exact location of N5267X accident is east of Palmer, nearest city is Sutton and Tyonek. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Substantial. 8/31/2025 2200Z. MISCELLANEOUS: None. Page 1 FOR OFFICIAL USE ONLY 9/3/2025 (Public availability to be determined under Title 5 USC 552)",CHAMPION 7GCBC,CHAMPION 7GCBC,1.0,1.0,2/25/2026,2/25/2026,ANC25LA100,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200961/pdf,https://www.google.com/search?tbm=isch&q=N5267X+aircraft,https://www.google.com/search?tbm=isch&q=CHAMPION+7GCBC+aircraft,No
2/11/2026,2026-02-09T21:52:00Z,2/9/2026,2152Z,SAN FRANCISCO,CA,SFO,,JBU2233 (N2188J),A21N,N2188J,Landing,,Unknown,,Unknown,Yes,,,"(SFO), (JBU2233)","[{""title"": ""Aviation Herald: JetBlue A21N at San Francisco tail strike on go-around"", ""url"": ""https://avherald.com/h?article=534afdff&opt=0"", ""publisher"": ""The Aviation Herald"", ""date"": ""2026-02-09""}]",[],https://www.google.com/search?tbm=isch&q=N2188J+aircraft,actual_search,"(SFO), (JBU2233), N2188J, A21N. JBU2233 (BOS-SFO) was touching down when the aircraft made contact with the runway surface twice then went around. The aircraft landed without further incident. Airport operations reported damage to the runway surface. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. 2/9/2026 2152Z. UPDATE:",(JBU2233),A21N,1.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N2188J+aircraft,https://www.google.com/search?tbm=isch&q=A21N+aircraft,No
2/11/2026,2026-02-07T00:10:00Z,2/7/2026,0010Z,PALMER,AK,PAQ,ENA FSS,N7473Y,PA30,N7473Y,Landing,Gear collapse/malfunction,2,,Unknown,Yes,,,"(ENA FSS), (PAQ)","[{""title"": ""Aviation Safety Network incident entry for N7473Y"", ""url"": ""https://aviation-safety.net/wikibase/566577"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-06""}, {""title"": ""Aviation 24/7 post: N7473Y gear collapse (Palmer)"", ""url"": ""https://www.facebook.com/aviation247/posts/n7473y-piper-pa-30-palmer-alaska-06-feb-2026gear-collapse-2-pob-no-injuriespalme/1367924365375633/"", ""publisher"": ""Aviation 24/7 (Facebook)"", ""date"": ""2026-02-06""}]",[],https://www.google.com/search?tbm=isch&q=N7473Y+aircraft,actual_search,"(ENA FSS), (PAQ), N7473Y, PA30. N7473Y landed on RWY34, when the landing gear collapsed following touchdown. FAA Form 8020-9 was received. POB: 2, Injuries: None, Update: Damage: Unknown. Minor. 2/7/2026 0010Z. MISCELLANEOUS: None. 2/11/2026",PA30,PA30,2.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N7473Y+aircraft,https://www.google.com/search?tbm=isch&q=PA30+aircraft,No
2/12/2026,2026-02-02T22:50:00Z,2/2/2026,2250Z,EUGENE,OR,EUG,,N4346D,P28A,N4346D,Landing,Power line strike,2,,Minor,Yes,,,(EUG),"[{""title"": ""Aviation 24/7 post: N4346D power line strike (Eugene)"", ""url"": ""https://www.facebook.com/aviation247/posts/n4346d-piper-pa28eugene-oregon11-feb-2026/1368453468656056/"", ""publisher"": ""Aviation 24/7 (Facebook)"", ""date"": ""2026-02-11""}]",[],https://www.google.com/search?tbm=isch&q=N4346D+aircraft,actual_search,"(EUG), N4346D, P28A. N4346D was conducting an engine out training procedure when the aircraft struck a power line. The aircraft continued to EUG and made a safe emergency landing. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Minor. 2/2/2026 2250Z.",P28A,P28A,1.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N4346D+aircraft,https://www.google.com/search?tbm=isch&q=P28A+aircraft,No
2/12/2026,2026-02-11T19:32:00Z,2/11/2026,1932Z,FAIRBANKS,AK,FAI,,N4079H,PA31,N4079H,Landing,Gear collapse/malfunction,Unknown,,Minor,Yes,,,(FAI),"[{""title"": ""Aviation Safety Network incident entry for N4079H"", ""url"": ""https://aviation-safety.net/wikibase/566826"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-11""}]",[],https://www.google.com/search?tbm=isch&q=N4079H+aircraft,actual_search,"(FAI), N4079H, PA31. N4079H (VFR) reported a nose gear malfunction to FAI WR. The aircraft was given entry to FAI Tower and performed a “flyby” for the tower and company’s inspection of the nose gear. It was observed to be malfunctioning. N4079H orbited the field to prepare for a collapsed gear landing. N4079H landed on RWY02L, and the nose gear collapsed. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Minor. 2/11/2026 1932Z.",PA31,PA31,1.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N4079H+aircraft,https://www.google.com/search?tbm=isch&q=PA31+aircraft,No
2/12/2026,2026-02-12T00:55:00Z,2/12/2026,0055Z,THEDFORD,NE,TIF,FSOC FSS,N755ZR,TBM7,N755ZR,Ground/Taxi,Wildlife strike,3,,Unknown,Yes,,,"(FSOC FSS), (TIF)",[],[],https://www.google.com/search?tbm=isch&q=N755ZR+aircraft,actual_search,"(FSOC FSS), (TIF), N755ZR, TBM7. N755ZR struck a deer while landing on RWY11. There was damage to the right wing flaps. The aircraft taxied to the ramp without further incident. FAA Form 8020-9 was received. POB: 3, Injuries: None, Damage: Unknown. 2/12/2026 0055Z.",TBM7,TBM7,0.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N755ZR+aircraft,https://www.google.com/search?tbm=isch&q=Daher+TBM+700,No
2/12/2026,2026-02-11T20:05:00Z,2/11/2026,2005Z,SANTA BARBARA,CA,SBA,,SKW3995,E75L,NONE,Landing,Bird strike,Unknown,Unknown,Unknown,Yes,,,(SBA),[],[],https://www.google.com/search?tbm=isch&q=E75L+aircraft,generic_search,"(SBA), SKW3995, E75L. SKW3995 (SLC-SBA) IFR reported a bird strike on final for RWY25. The aircraft landed without incident. The pilot reported post-flight damage to the #2 right engine and a bent fan blade. FAA Form 8020-9 was received. POB: Unknown, Injuries: Unknown, Damage: Unknown. 2/11/2026 2005Z.",SKW3995,E75L,0.0,0.0,2/25/2026,2/25/2026,,,,https://www.google.com/search?tbm=isch&q=E75L+aircraft,No
2/12/2026,2026-02-11T22:24:00Z,2/11/2026,2224Z,WALDPORT,OR,R33,PDX FSDO,NONE,EXPERIMENTAL,NONE,Landing,,1,,Unknown,Yes,,,"(PDX FSDO), (R33), (R33)",[],[],https://www.google.com/search?tbm=isch&q=OR+%28R33+aircraft,generic_search,"(PDX FSDO), (R33), WALDPORT, OR (R33). Unregistered, experimental/ultra-light pulled to the right due to a possible broken aileron and pilot was unable to correct trajectory. The aircraft landed in a tree. No FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 2/11/2026 2224Z. UPDATE: None. MISCELLANEOUS: None. 2/12/2026",(R33),OR (R33,0.0,0.0,2/25/2026,2/25/2026,,,,https://www.google.com/search?tbm=isch&q=OR+%28R33+aircraft,No
2/13/2026,2026-02-13T07:20:00Z,2/13/2026,0720Z,STEAMBOAT SPRINGS,CO,ZDV,,N98FK,EPIC,N98FK,,,4,4- Fatal,Substantial,Yes,,,(ZDV),"[{""title"": ""Aviation Safety Network accident entry for N98FK (Epic E1000)"", ""url"": ""https://aviation-safety.net/wikibase/566836"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-13""}, {""title"": ""Local report: Four die in plane crash near Steamboat Springs"", ""url"": ""https://www.steamboatradio.com/2026/02/13/four-die-in-plane-crash-on-back-of-emerald-mountain-overnight/"", ""publisher"": ""Steamboat Radio"", ""date"": ""2026-02-13""}]","[{""title"": ""Steamboat Springs Police Department post (N98FK crash)"", ""url"": ""https://www.facebook.com/SteamboatSpringsPD/"", ""publisher"": ""Steamboat Springs Police Department"", ""date"": ""2026-02-13"", ""platform"": ""Facebook""}, {""title"": ""Steamboat Springs Fire Rescue post (N98FK crash)"", ""url"": ""https://www.facebook.com/SSFireRescue/posts/1318725966954856/"", ""publisher"": ""Steamboat Springs Fire Rescue"", ""date"": ""2026-02-13"", ""platform"": ""Facebook""}]",https://www.google.com/search?tbm=isch&q=N98FK+aircraft,actual_search,"(ZDV), N98FK/EPIC. N98FK was cleared for the RNAV Approach to the Steamboat Springs (SBS) Airport, CO, and crashed in the vicinity of SBS. N98FK was transferred to CTAF; however, they did not cancel IFR. Local Law enforcement received a report of a possible crash in mountainous terrain. The aircraft was subject to an ALNOT issued by ZDV. FAA Form 8020-9 was received. POB: 4, Injuries: 4- Fatal, Damage: Substantial. 2/13/2026 0720Z.",,N98FK/EPIC,2.0,2.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N98FK+aircraft,https://www.google.com/search?tbm=isch&q=N98FK%2FEPIC+aircraft,No
2/13/2026,2026-02-12T15:36:00Z,2/12/2026,1536Z,HAWTHORNE,CA,SCT,,WSN2,B350,NONE,Landing,,5,,Unknown,Yes,,,"(SCT), (HHR)",[],[],https://www.google.com/search?tbm=isch&q=Beechcraft+King+Air+350,generic_search,"(SCT), (HHR), WSN2, KING-AIR B350. WSN2 (IFR) departed HHR and then reported to SCT regarding a crack in the windshield and requested it to return to HHR. SCT declared an emergency for WSN2. WSN2 landed safely at HHR. FAA Form 8020-9 was received. POB: 5, Injuries: None, Damage: Unknown. 2/12/2026 1536Z.",WSN2,B350,0.0,0.0,2/25/2026,2/25/2026,,,,https://www.google.com/search?tbm=isch&q=Beechcraft+King+Air+350,No
2/13/2026,2026-02-11T18:00:00Z,2/11/2026,1800Z,HAYDEN,CO,ZDV,,N4KS,C56X,N4KS,Takeoff,Aborted takeoff / fire,2,,Unknown,Yes,,,"(ZDV), (HDN)","[{""title"": ""Aviation Safety Network incident entry for N4KS"", ""url"": ""https://aviation-safety.net/wikibase/566849"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-12""}]",[],https://www.google.com/search?tbm=isch&q=N4KS+aircraft,actual_search,"(ZDV), (HDN), N4KS, C56X. N4KS (IFR) aborted takeoff due to engine fire, resulting in hard braking, causing damage to the landing gear. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 2/11/2026 1800Z.",C56X,C56X,1.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N4KS+aircraft,https://www.google.com/search?tbm=isch&q=Cessna+Citation+V+Encore,No
2/13/2026,2026-02-09T19:39:00Z,2/9/2026,1939Z,FARMINGTON,NM,FMN,,N84071,C172,N84071,Landing,Runway excursion,2,,Unknown,Yes,,,(FMN),[],[],https://www.google.com/search?tbm=isch&q=N84071+aircraft,actual_search,"(FMN), N84071, C172. N84071 was landing on RWY07 and veered off the runway to the right shoulder, then returned to the runway surface. The aircraft taxied to parking on its own power. No aircraft or airport property damage reported by airport ops and the aircraft owner. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. Late Report: 2/9/2026 1939Z.",,C172,0.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N84071+aircraft,https://www.google.com/search?tbm=isch&q=Cessna+172,No
2/13/2026,2026-02-07T21:08:00Z,2/7/2026,2108Z,LOS ANGELES,CA,WHP,,N99VK,C421,N99VK,Landing,Engine failure,Unknown,,Unknown,Yes,,,(WHP),[],[],https://www.google.com/search?tbm=isch&q=N99VK+aircraft,actual_search,"(WHP), N99VK, C421. N99VK was inbound from Newhall Pass and declared an emergency for an engine failure. N99VK issued a landing clearance for RWY12. The aircraft landed safely and was assisted off the runway by Base operations. FAA Form 8020-9 was received. POB: Unknown, Injuries: None, Damage: Unknown. Late Report: 2/7/2026 2108Z. UPDATE:",,C421,0.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N99VK+aircraft,https://www.google.com/search?tbm=isch&q=Cessna+421+Golden+Eagle,No
2/13/2026,2026-02-11T22:50:00Z,2/11/2026,2250Z,EUGENE,OR,EUG,,N4346D,P28A,N4346D,Landing,Power line strike,2,,Minor,Yes,,,(EUG),"[{""title"": ""Aviation 24/7 post: N4346D power line strike (Eugene)"", ""url"": ""https://www.facebook.com/aviation247/posts/n4346d-piper-pa28eugene-oregon11-feb-2026/1368453468656056/"", ""publisher"": ""Aviation 24/7 (Facebook)"", ""date"": ""2026-02-11""}]",[],https://www.google.com/search?tbm=isch&q=N4346D+aircraft,actual_search,"(EUG), N4346D, P28A. N4346D was conducting an engine out training procedure when the aircraft struck a power line. The aircraft continued to EUG and made a safe emergency landing. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Minor. Update: 2/2/2026 2/11/2026 2250Z. MISCELLANEOUS: None. 2/13/2026 2/13/2026",P28A,P28A,1.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N4346D+aircraft,https://www.google.com/search?tbm=isch&q=P28A+aircraft,No
2/19/2026,2026-02-12T00:22:00Z,2/12/2026,0022Z,KAHULUI,HI,OGG,,N738FA,C172,N738FA,Ground/Taxi,Engine fire,1,,Minor,Yes,,,(OGG),"[{""title"": ""Aviation Safety Network incident entry for N738FA"", ""url"": ""https://aviation-safety.net/wikibase/566820"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2026-02-12""}]",[],https://www.google.com/search?tbm=isch&q=N738FA+aircraft,actual_search,"(OGG), N738FA, C172. N738FA was holding short of RWY05 for VFR pattern work when the pilot reported having engine issues. Soon after, the pilot had to put out an engine fire and required assistance. The Airport Fire Crew arrived on the scene and put out the fire. The aircraft was towed safely back to the East Ramp. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Minor. Late Report: 2/12/2026 0022Z. UPDATE: None. MISCELLANEOUS: None. 2/19/2026",,C172,1.0,0.0,2/25/2026,2/25/2026,,,https://www.google.com/search?tbm=isch&q=N738FA+aircraft,https://www.google.com/search?tbm=isch&q=Cessna+172,No
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2025,2025-09-05T04:45:00Z,9/5/2025,0445Z,UNALAKLEET,AK,UKN,ZAN,N242BC,8GCBC,N242BC,,,2,"2-Possibly Head Injuries, Unknown",Unknown,Yes,22.0,1.0,ZAN | UKN,"[{""title"": ""Aviation Safety Network entry for N242BC (American Champion 8GCBC Scout)"", ""url"": ""https://aviation-safety.net/wikibase/542929"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-05""}, {""title"": ""NTSB Aviation Investigation Notification ANC25LA102 for N242BC"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200970/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-09-05""}]",[],https://www.google.com/search?tbm=isch&q=N242BC+aircraft,actual_search,"UNALAKLEET, AK, (ZAN), N242BC, 8GCBC. N242BC hit a bump and flipped over while on a hunting trip near (62.858963, -161.735616). The event happened 42 Nautical Miles south of Unalakleet Airport, (UKN), Unalakleet, AK. FAA Form 8020-9 was received. POB: 2, Injuries: 2-Possibly Head Injuries, Unknown, Damage: Unknown. 9/5/2025 0445Z.",,8GCBC,2.0,,4/6/2026,4/6/2026,ANC25LA102,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200970/pdf,https://www.google.com/search?tbm=isch&q=N242BC+aircraft,https://www.google.com/search?tbm=isch&q=8GCBC+aircraft,No
9/9/2025,2025-09-01T16:30:00Z,9/1/2025,1630Z,PLENTYWOOD,MT,,FSOC FSS,N116KN,AT-402,N116KN,Enroute,,1,,Unknown,Yes,23.0,1.0,FSOC FSS,[],[],https://www.google.com/search?tbm=isch&q=N116KN+aircraft,actual_search,"PLENTYWOOD, MT, (FSOC FSS), N116KN, AT-402. N116KN was low flying over a lake when the wing clipped the water. The pilot was able to land without further incident. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. Late Report: 9/1/2025 1630Z.",,AT-402,0.0,0.0,4/6/2026,4/6/2026,,,https://www.google.com/search?tbm=isch&q=N116KN+aircraft,https://www.google.com/search?tbm=isch&q=AT-402+aircraft,No
9/10/2025,2025-09-09T19:35:00Z,9/9/2025,1935Z,SANTA BARBARA,CA,SBA,SBA,N2518H,LC41-550FG,N2518H,Ground/Taxi,Ground collision,1,,Minor,Yes,24.0,1.0,SBA,"[{""title"": ""Aviation Safety Network entry for N2518H (Lancair LC-41-550FG Columbia 400)"", ""url"": ""https://aviation-safety.net/wikibase/543874"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-09""}]",[],https://www.google.com/search?tbm=isch&q=N2518H+aircraft,actual_search,"SANTA BARBARA, CA, (SBA), N2518H, LC41-550FG. N2518H (SBA-SMO), during the pre-flight checklist, the aircraft rolled into a hangar door, causing damage to all props and the nose cone. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Minor. 9/9/2025 1935Z.",,LC41-550FG,1.0,0.0,4/6/2026,4/6/2026,,,https://www.google.com/search?tbm=isch&q=N2518H+aircraft,https://www.google.com/search?tbm=isch&q=LC41-550FG+aircraft,No
9/10/2025,2025-09-09T14:10:00Z,9/9/2025,1410Z,ASPEN,CO,ASE,ASE,N111D,HDJT,N111D,Landing,Ground collision,2,,Unknown,Yes,25.0,1.0,ASE,"[{""title"": ""Aviation Safety Network entry for N111D (Honda HA-420 HondaJet)"", ""url"": ""https://aviation-safety.net/wikibase/543881"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-09""}]",[],https://www.google.com/search?tbm=isch&q=N111D+aircraft,actual_search,"ASPEN, CO, (ASE), N111D, HDJT. N111D (IFR) landed on RWY15, exited at A2, and taxied to the ramp. Airport vehicle OPS7 requested access to RWY15 for a possible blown tire from the previous arrival, then reported FOD on the runway and that two RWY15 threshold lights had been hit. Airport operations removed the FOD, and RWY15/33 resumed normal operations. FAA Form 8020-9 was received. POB: 2, Injuries: None, Damage: Unknown. 9/9/2025 1410Z.",,HDJT,1.0,0.0,4/6/2026,4/6/2026,,,https://www.google.com/search?tbm=isch&q=N111D+aircraft,https://www.google.com/search?tbm=isch&q=HDJT+aircraft,No
9/10/2025,2025-09-09T17:25:00Z,9/9/2025,1725Z,MCGRATH,AK,MCG,MCG FSS,N3573P,PA18A,N3573P,Takeoff/Departure,Prop strike,1,,Unknown,Yes,26.0,1.0,MCG FSS | MCG,"[{""title"": ""Aviation Safety Network entry for N3573P (Piper PA-18A 150 Super Cub)"", ""url"": ""https://aviation-safety.net/wikibase/543867"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-09""}]",[],https://www.google.com/search?tbm=isch&q=N3573P+aircraft,actual_search,"MCGRATH, AK, (MCG FSS), N3573P, PA18A. N3573P departed Madison Creek Mine, located approximately 50 miles northwest of MCG. The aircraft nosed over, striking and damaging the prop. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 9/9/2025 1725Z.",,PA18A,1.0,0.0,4/6/2026,4/6/2026,,,https://www.google.com/search?tbm=isch&q=N3573P+aircraft,https://www.google.com/search?tbm=isch&q=PA18A+aircraft,No
9/10/2025,2025-09-08T22:00:00Z,9/8/2025,2200Z,CHISANA,AK,CZN,FAI FSS,N9930D,PA-18,N9930D,Takeoff,Gear collapse/malfunction,1,,Unknown,Yes,27.0,1.0,FAI FSS | CZN,"[{""title"": ""Aviation Safety Network entry for N9930D (Smith Aviation Super Cub)"", ""url"": ""https://aviation-safety.net/wikibase/543860"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-08""}, {""title"": ""NTSB Aviation Investigation Notification ANC25LA104 for N9930D"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200994/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-09-08""}]",[],https://www.google.com/search?tbm=isch&q=N9930D+aircraft,actual_search,"CHISANA, AK, (FAI FSS), (CZN), N9930D, PA-18. N9930D was taking off from a gravel strip 10 miles southwest of Chisana Airport (CZN), Chisana, AK, when the left gear collapsed, causing a ground loop with a propeller strike and damage to the left wing tip. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 9/8/2025 2200Z.",,PA-18,2.0,,4/6/2026,4/6/2026,ANC25LA104,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200994/pdf,https://www.google.com/search?tbm=isch&q=N9930D+aircraft,https://www.google.com/search?tbm=isch&q=PA-18+aircraft,No
9/11/2025,2025-09-10T21:36:00Z,9/10/2025,2136Z,LAKE LOUISE,AK,,ZAN,N5025H,PA11,N5025H,,,1,1- Serious,Unknown,Yes,28.0,1.0,ZAN,"[{""title"": ""Aviation Safety Network entry for N5025H (Piper PA-11-90 Cub Special)"", ""url"": ""https://aviation-safety.net/wikibase/544084"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-10""}, {""title"": ""NTSB Aviation Investigation Notification ANC25LA103 for N5025H"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200982/pdf"", ""publisher"": ""NTSB"", ""date"": ""2025-09-10""}]",[],https://www.google.com/search?tbm=isch&q=N5025H+aircraft,actual_search,"LAKE LOUISE, AK, (ZAN), N5025H, PA11. N5025H crashed at Lake Louise, AK (62 42.3N/147 13.3W). The pilot sustained broken leg and cracked ribs; transported to a hospital in Anchorage. FAA Form 8020-9 was received. POB: 1, Injuries: 1- Serious, Damage: Unknown. 9/10/2025 2136Z.",,PA11,2.0,0.0,4/6/2026,4/6/2026,ANC25LA103,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200982/pdf,https://www.google.com/search?tbm=isch&q=N5025H+aircraft,https://www.google.com/search?tbm=isch&q=PA11+aircraft,No
9/11/2025,2025-09-11T02:20:00Z,9/11/2025,0220Z,HOLLISTER,CA,1C9,FTW FSS,N7756N,E16,N7756N,Landing/Approach,Loss of control,3,,Substantial,Yes,29.0,1.0,FTW FSS | 1C9,"[{""title"": ""Aviation Safety Network entry for N7756N (Piper PA-28-180 Cherokee)"", ""url"": ""https://aviation-safety.net/wikibase/544098"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-10""}]",[],https://www.google.com/search?tbm=isch&q=N7756N+aircraft,actual_search,"HOLLISTER, CA, (FTW FSS), (1C9), N7756N, E16. N7756N, while landing on RWY05, the pilot attempted to go around but lost control and crashed in a field east of 1C9 (3657.3387N/12127.2625W). The right wing separated, and the aircraft came to rest inverted. FAA Form 8020-9 was received. POB: 3, Injuries: None, Damage: Substantial. 9/11/2025 0220Z.",,E16,1.0,0.0,4/6/2026,4/6/2026,,,https://www.google.com/search?tbm=isch&q=N7756N+aircraft,https://www.google.com/search?tbm=isch&q=E16+aircraft,No
9/11/2025,2025-09-10T19:45:00Z,9/10/2025,1945Z,VISALIA,CA,VIS,FAT,N808DG,DG-800B,N808DG,Landing,Gear collapse/malfunction,1,,Unknown,Yes,30.0,1.0,FAT | VIS,[],[],https://www.google.com/search?tbm=isch&q=N808DG+aircraft,actual_search,"VISALIA, CA, (FAT), (VIS), N808DG, DG-800B. N808DG’s main gear collapsed after landing on RWY30. FAA Form 8020-9 was received. POB: 1, Injuries: None, Damage: Unknown. 9/10/2025 1945Z.",,DG-800B,0.0,0.0,4/6/2026,4/6/2026,,,https://www.google.com/search?tbm=isch&q=N808DG+aircraft,https://www.google.com/search?tbm=isch&q=DG-800B+aircraft,No
9/12/2025,2025-09-11T19:00:00Z,9/11/2025,1900Z,CHEHALIS,WA,CLS,ZSE,N311TS,EXPERIMENTAL,N311TS,Takeoff/Departure,Crash after takeoff,1,Serious,Substantial,Yes,31.0,1.0,ZSE | CLS,"[{""title"": ""Aviation Safety Network entry for N311TS (Parker Teenie Two)"", ""url"": ""https://aviation-safety.net/wikibase/544896"", ""publisher"": ""Aviation Safety Network"", ""date"": ""2025-09-11""}, {""title"": ""NTSB Aviation Investigation Final Report WPR25LA308 for N311TS"", ""url"": ""https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202059/pdf"", ""publisher"": ""NTSB"", ""date"": ""2026-03-07""}]",[],,None,"CHEHALIS, WA, (ZSE), (CLS), N311TS, EXPERIMENTAL. N311TS crashed after takeoff south of CLS in a field on the north side of the Highway 6 Bridge. Chehalis-Centralia Airport (CLS), Chehalis, WA. FAA Form 8020-9 was received. POB: 1, Injuries: Serious, Damage: Substantial. 9/11/2025 1900Z.",,EXPERIMENTAL,2.0,0.0,4/6/2026,4/6/2026,WPR25LA308,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202059/pdf,,https://www.google.com/search?tbm=isch&q=EXPERIMENTAL+aircraft,No
